ticket_id,customer_id,ticket_date,issue_type,resolution_status,resolution_days
302836,101464,2024-01-17,App Issue,Resolved,2
302837,101791,2024-03-31,Account Service,Escalated,3
302838,101103,2024-02-01,Account Service,Resolved,1
302839,100132,2024-04-07,Failed Transaction,Resolved,15
302840,101279,2024-04-17,Refund Delay,Resolved,4
302841,100448,2024-04-07,Refund Delay,Resolved,3
302842,100118,2024-02-24,Refund Delay,Resolved,5
302843,100490,2024-03-05,Account Service,Escalated,10
302844,101218,2024-04-06,Failed Transaction,Resolved,15
302845,100210,2024-01-18,Refund Delay,Escalated,2
302846,100141,2024-04-07,Failed Transaction,Resolved,1
302847,100422,2024-02-10,Failed Transaction,Resolved,2
302848,100769,2024-02-21,Failed Transaction,Resolved,15
302849,100483,2024-01-11,Refund Delay,Open,10
302850,100924,2024-01-12,Failed Transaction,Resolved,2
302851,101927,2024-04-30,App Issue,Open,7
302852,101562,2024-04-07,Refund Delay,Resolved,15
302853,100434,2024-02-23,Refund Delay,Resolved,7
302854,101524,2024-02-29,Failed Transaction,Resolved,5
302855,100601,2024-01-16,Refund Delay,Open,2
302856,102000,2024-02-27,Failed Transaction,Open,10
302857,100211,2024-04-10,Refund Delay,Resolved,3
302858,100814,2024-04-11,Failed Transaction,Resolved,15
302859,101444,2024-03-19,Failed Transaction,Resolved,2
302860,100863,2024-04-03,Failed Transaction,Resolved,2
302861,101300,2024-04-04,Failed Transaction,Resolved,1
302862,101962,2024-04-22,Refund Delay,Resolved,1
302863,101648,2024-02-01,Failed Transaction,Resolved,4
302864,101353,2024-02-13,Refund Delay,Escalated,3
302865,100782,2024-01-04,Refund Delay,Open,15
302866,101390,2024-03-27,Refund Delay,Resolved,2
302867,101881,2024-03-23,Failed Transaction,Open,1
302868,100412,2024-04-01,App Issue,Resolved,7
302869,100658,2024-04-05,Account Service,Resolved,15
302870,100220,2024-04-30,Refund Delay,Open,5
302871,100201,2024-01-05,Failed Transaction,Resolved,4
302872,100126,2024-01-11,Fraud Concern,Resolved,1
302873,101536,2024-01-22,Failed Transaction,Resolved,10
302874,101215,2024-02-21,App Issue,Open,3
302875,100994,2024-04-06,Refund Delay,Resolved,2
302876,100413,2024-01-02,Refund Delay,Resolved,10
302877,101860,2024-02-09,Failed Transaction,Escalated,1
302878,100496,2024-05-01,Failed Transaction,Resolved,1
302879,101678,2024-01-29,Failed Transaction,Resolved,2
302880,101964,2024-03-30,Failed Transaction,Resolved,1
302881,100394,2024-02-11,Failed Transaction,Open,1
302882,101067,2024-01-29,Failed Transaction,Escalated,2
302883,101022,2024-01-27,App Issue,Resolved,7
302884,101533,2024-01-18,Failed Transaction,Resolved,1
302885,100013,2024-02-17,Fraud Concern,Resolved,10
302886,101850,2024-01-11,App Issue,Open,7
302887,100720,2024-02-18,Failed Transaction,Open,1
302888,101122,2024-01-28,Failed Transaction,Open,2
302889,101143,2024-03-17,Fraud Concern,Resolved,15
302890,101921,2024-01-26,App Issue,Resolved,1
302891,101222,2024-02-09,Failed Transaction,Open,1
302892,101364,2024-03-14,Failed Transaction,Resolved,2
302893,100913,2024-02-21,Failed Transaction,Resolved,5
302894,100535,2024-02-16,Refund Delay,Resolved,7
302895,100519,2024-04-29,App Issue,Resolved,1
302896,101038,2024-01-22,App Issue,Resolved,4
302897,101102,2024-04-19,App Issue,Resolved,2
302898,100273,2024-04-15,Failed Transaction,Resolved,3
302899,100770,2024-03-06,Failed Transaction,Resolved,15
302900,101370,2024-02-01,Fraud Concern,Resolved,4
302901,100754,2024-03-04,App Issue,Open,7
302902,100564,2024-02-05,App Issue,Open,15
302903,100885,2024-05-02,App Issue,Resolved,4
302904,100363,2024-01-09,Refund Delay,Resolved,3
302905,100970,2024-02-01,App Issue,Resolved,1
302906,101041,2024-04-27,Account Service,Resolved,1
302907,100408,2024-03-18,Failed Transaction,Resolved,3
302908,100954,2024-04-05,App Issue,Open,10
302909,100458,2024-02-22,Refund Delay,Escalated,3
302910,101249,2024-02-28,App Issue,Escalated,4
302911,100200,2024-02-17,Refund Delay,Open,5
302912,100669,2024-01-10,Failed Transaction,Open,15
302913,101054,2024-03-07,Failed Transaction,Resolved,2
302914,100042,2024-01-17,Refund Delay,Escalated,4
302915,101189,2024-03-01,Account Service,Resolved,5
302916,101847,2024-03-26,Account Service,Resolved,2
302917,101083,2024-01-21,Account Service,Open,4
302918,100531,2024-04-11,App Issue,Open,4
302919,101425,2024-04-10,Failed Transaction,Resolved,2
302920,100005,2024-04-03,Failed Transaction,Resolved,2
302921,100700,2024-04-17,Refund Delay,Resolved,2
302922,100254,2024-02-05,App Issue,Resolved,7
302923,101035,2024-02-11,Failed Transaction,Resolved,15
302924,101789,2024-02-08,Failed Transaction,Open,15
302925,101968,2024-01-21,Fraud Concern,Resolved,5
302926,100144,2024-03-02,Refund Delay,Open,4
302927,101381,2024-03-19,Failed Transaction,Resolved,15
302928,100684,2024-04-07,Refund Delay,Resolved,2
302929,101145,2024-01-31,Refund Delay,Resolved,15
302930,101783,2024-02-12,Fraud Concern,Resolved,5
302931,101344,2024-03-10,Failed Transaction,Resolved,1
302932,100338,2024-03-03,Failed Transaction,Escalated,2
302933,100078,2024-03-31,Refund Delay,Resolved,7
302934,101994,2024-01-12,Fraud Concern,Resolved,15
302935,101129,2024-02-28,App Issue,Resolved,7
302936,101197,2024-02-27,Refund Delay,Resolved,5
302937,100922,2024-02-13,Failed Transaction,Open,7
302938,100486,2024-02-16,Fraud Concern,Resolved,7
302939,101806,2024-03-20,Refund Delay,Escalated,1
302940,101853,2024-02-04,App Issue,Escalated,4
302941,100214,2024-02-10,Fraud Concern,Resolved,4
302942,101881,2024-03-21,Failed Transaction,Escalated,4
302943,100811,2024-02-17,Refund Delay,Resolved,3
302944,100831,2024-04-26,Fraud Concern,Resolved,5
302945,100648,2024-03-19,Failed Transaction,Open,2
302946,101290,2024-01-12,Failed Transaction,Resolved,7
302947,101264,2024-01-20,App Issue,Resolved,15
302948,101213,2024-02-26,Refund Delay,Resolved,10
302949,100759,2024-02-12,Failed Transaction,Resolved,3
302950,100874,2024-01-02,Fraud Concern,Resolved,7
302951,100747,2024-01-24,Fraud Concern,Resolved,15
302952,100598,2024-03-25,App Issue,Resolved,5
302953,100841,2024-04-14,App Issue,Resolved,15
302954,101718,2024-04-01,Fraud Concern,Resolved,2
302955,101324,2024-02-24,Failed Transaction,Open,2
302956,101269,2024-01-03,Fraud Concern,Resolved,2
302957,101597,2024-03-25,Account Service,Resolved,2
302958,101643,2024-04-14,Fraud Concern,Resolved,2
302959,101624,2024-01-16,Fraud Concern,Open,2
302960,100339,2024-02-12,Failed Transaction,Resolved,3
302961,100263,2024-04-30,App Issue,Resolved,4
302962,100502,2024-02-12,Fraud Concern,Resolved,10
302963,101767,2024-04-07,Failed Transaction,Resolved,7
302964,101984,2024-01-07,Refund Delay,Resolved,10
302965,100438,2024-03-17,Failed Transaction,Resolved,7
302966,100610,2024-02-28,Failed Transaction,Escalated,1
302967,101580,2024-05-01,Failed Transaction,Resolved,7
302968,101560,2024-01-13,Fraud Concern,Resolved,15
302969,101457,2024-02-22,App Issue,Open,1
302970,100209,2024-01-18,App Issue,Resolved,15
302971,100776,2024-02-01,Failed Transaction,Open,2
302972,101953,2024-04-13,Failed Transaction,Resolved,1
302973,100409,2024-03-03,Failed Transaction,Escalated,5
302974,100836,2024-03-11,Failed Transaction,Resolved,10
302975,100895,2024-01-19,Failed Transaction,Open,1
302976,101065,2024-01-29,App Issue,Resolved,5
302977,101626,2024-03-02,Failed Transaction,Resolved,5
302978,101855,2024-02-11,Refund Delay,Resolved,4
302979,100072,2024-03-18,Failed Transaction,Resolved,4
302980,100891,2024-03-08,Refund Delay,Resolved,7
302981,100887,2024-02-03,Failed Transaction,Resolved,3
302982,100754,2024-03-18,Failed Transaction,Open,2
302983,101914,2024-03-28,Fraud Concern,Resolved,5
302984,101110,2024-04-09,Failed Transaction,Escalated,2
302985,100615,2024-04-23,Failed Transaction,Resolved,5
302986,100840,2024-03-01,Failed Transaction,Resolved,5
302987,100711,2024-03-01,Failed Transaction,Resolved,15
302988,100814,2024-02-11,Fraud Concern,Resolved,4
302989,101389,2024-03-12,App Issue,Resolved,15
302990,100699,2024-03-20,Failed Transaction,Resolved,5
302991,100751,2024-02-02,App Issue,Resolved,3
302992,100976,2024-04-04,Fraud Concern,Open,1
302993,100761,2024-01-21,Failed Transaction,Resolved,2
302994,101696,2024-01-10,Refund Delay,Resolved,7
302995,101964,2024-01-16,Refund Delay,Resolved,2
302996,100736,2024-01-16,Account Service,Open,1
302997,100969,2024-02-24,Failed Transaction,Open,15
302998,100814,2024-04-01,Refund Delay,Resolved,3
302999,101210,2024-04-13,Failed Transaction,Resolved,5
303000,101042,2024-05-01,Failed Transaction,Resolved,4
303001,101788,2024-04-28,Refund Delay,Resolved,2
303002,101435,2024-02-13,Account Service,Open,10
303003,101471,2024-02-09,Fraud Concern,Resolved,4
303004,100020,2024-03-23,Failed Transaction,Resolved,5
303005,100362,2024-03-22,Account Service,Open,7
303006,101349,2024-01-30,Refund Delay,Resolved,4
303007,100400,2024-04-29,Failed Transaction,Resolved,10
303008,100839,2024-04-09,Failed Transaction,Resolved,5
303009,100613,2024-04-16,Refund Delay,Resolved,7
303010,100769,2024-02-03,Refund Delay,Resolved,5
303011,100266,2024-01-11,Fraud Concern,Resolved,4
303012,100581,2024-02-12,App Issue,Resolved,1
303013,101889,2024-05-01,Account Service,Open,3
303014,100435,2024-03-11,Failed Transaction,Open,1
303015,100809,2024-03-16,Fraud Concern,Resolved,4
303016,100695,2024-04-24,App Issue,Resolved,10
303017,101647,2024-01-12,Failed Transaction,Resolved,15
303018,100158,2024-01-28,App Issue,Resolved,5
303019,100388,2024-02-19,Failed Transaction,Resolved,7
303020,101473,2024-04-24,Failed Transaction,Resolved,2
303021,101443,2024-01-15,Failed Transaction,Resolved,15
303022,100895,2024-03-19,Failed Transaction,Resolved,2
303023,101070,2024-01-21,App Issue,Resolved,7
303024,100182,2024-04-26,App Issue,Open,2
303025,100388,2024-03-03,Failed Transaction,Open,10
303026,100056,2024-02-14,Failed Transaction,Resolved,4
303027,100315,2024-02-20,Failed Transaction,Open,1
303028,101699,2024-02-17,Failed Transaction,Open,10
303029,101303,2024-03-27,Failed Transaction,Resolved,7
303030,100190,2024-02-27,Refund Delay,Open,7
303031,100026,2024-04-30,Refund Delay,Resolved,2
303032,101987,2024-04-04,App Issue,Resolved,7
303033,100065,2024-03-02,Refund Delay,Resolved,4
303034,100196,2024-01-16,Refund Delay,Open,15
303035,101300,2024-03-30,Account Service,Resolved,1
303036,100847,2024-02-20,Failed Transaction,Resolved,7
303037,101860,2024-02-05,Account Service,Open,1
303038,100439,2024-01-02,Fraud Concern,Escalated,10
303039,101373,2024-01-20,Fraud Concern,Resolved,3
303040,101411,2024-04-15,App Issue,Resolved,3
303041,101765,2024-01-26,Refund Delay,Open,10
303042,101515,2024-03-03,Refund Delay,Resolved,10
303043,100049,2024-03-30,Failed Transaction,Resolved,15
303044,100589,2024-03-06,App Issue,Resolved,15
303045,100519,2024-01-23,Fraud Concern,Escalated,3
303046,101334,2024-02-13,Fraud Concern,Escalated,3
303047,101449,2024-04-20,Account Service,Resolved,7
303048,100937,2024-04-19,App Issue,Resolved,7
303049,100960,2024-01-20,App Issue,Open,10
303050,100059,2024-02-12,Refund Delay,Resolved,5
303051,100190,2024-02-16,App Issue,Resolved,4
303052,101095,2024-03-03,Refund Delay,Escalated,4
303053,100677,2024-03-26,Fraud Concern,Resolved,2
303054,100179,2024-01-14,App Issue,Open,1
303055,100458,2024-04-02,Failed Transaction,Resolved,10
303056,100249,2024-04-04,Failed Transaction,Open,3
303057,100435,2024-03-02,App Issue,Resolved,1
303058,101360,2024-04-18,Failed Transaction,Open,2
303059,100652,2024-04-17,App Issue,Resolved,5
303060,101489,2024-03-07,Account Service,Resolved,7
303061,101953,2024-02-07,Refund Delay,Resolved,1
303062,101094,2024-01-20,App Issue,Resolved,15
303063,101573,2024-02-06,App Issue,Resolved,15
303064,100708,2024-03-22,Failed Transaction,Resolved,5
303065,100345,2024-04-07,Refund Delay,Resolved,15
303066,100091,2024-03-22,Refund Delay,Resolved,2
303067,101676,2024-04-25,Failed Transaction,Resolved,10
303068,101683,2024-04-12,App Issue,Resolved,1
303069,100553,2024-04-28,Account Service,Resolved,10
303070,100122,2024-04-16,Failed Transaction,Resolved,3
303071,100011,2024-01-31,App Issue,Resolved,4
303072,101729,2024-03-14,Failed Transaction,Resolved,15
303073,101009,2024-01-22,App Issue,Escalated,1
303074,100865,2024-03-25,App Issue,Resolved,7
303075,101188,2024-01-23,App Issue,Resolved,2
303076,100430,2024-04-16,Refund Delay,Resolved,4
303077,101110,2024-02-12,Account Service,Resolved,1
303078,101917,2024-03-20,Refund Delay,Resolved,4
303079,101251,2024-02-04,Account Service,Resolved,4
303080,100146,2024-02-12,Failed Transaction,Resolved,3
303081,101554,2024-03-04,App Issue,Open,3
303082,101852,2024-01-12,App Issue,Resolved,1
303083,100813,2024-03-26,Refund Delay,Resolved,3
303084,101080,2024-02-20,App Issue,Resolved,7
303085,101385,2024-02-14,App Issue,Resolved,7
303086,100146,2024-04-14,App Issue,Resolved,10
303087,101718,2024-01-18,Account Service,Open,7
303088,100829,2024-02-05,Failed Transaction,Open,4
303089,100439,2024-01-08,Refund Delay,Open,2
303090,101761,2024-01-05,Failed Transaction,Resolved,5
303091,101029,2024-02-19,Failed Transaction,Resolved,15
303092,101495,2024-02-19,Refund Delay,Resolved,4
303093,100797,2024-01-19,Fraud Concern,Resolved,1
303094,101690,2024-04-02,App Issue,Open,15
303095,101973,2024-01-06,Failed Transaction,Resolved,7
303096,100214,2024-03-01,Failed Transaction,Resolved,5
303097,100603,2024-02-28,Failed Transaction,Resolved,7
303098,101127,2024-04-18,Failed Transaction,Resolved,1
303099,101472,2024-03-26,Failed Transaction,Resolved,2
303100,100881,2024-05-02,Failed Transaction,Resolved,15
303101,100236,2024-03-16,Failed Transaction,Resolved,4
303102,101043,2024-04-18,Refund Delay,Resolved,4
303103,100841,2024-03-18,Refund Delay,Escalated,7
303104,101980,2024-01-24,Failed Transaction,Open,10
303105,101241,2024-01-22,Failed Transaction,Resolved,7
303106,101992,2024-02-12,App Issue,Resolved,2
303107,100941,2024-01-13,Fraud Concern,Resolved,7
303108,101110,2024-03-16,Refund Delay,Resolved,7
303109,101305,2024-04-24,App Issue,Resolved,10
303110,101258,2024-04-06,Account Service,Open,7
303111,101090,2024-02-25,Refund Delay,Resolved,15
303112,101803,2024-03-03,Failed Transaction,Resolved,5
303113,100502,2024-01-29,Failed Transaction,Open,3
303114,101244,2024-01-11,Account Service,Resolved,5
303115,100550,2024-03-16,Fraud Concern,Resolved,5
303116,101185,2024-01-27,Failed Transaction,Open,10
303117,100550,2024-02-20,Failed Transaction,Resolved,3
303118,100346,2024-03-21,Failed Transaction,Resolved,5
303119,101926,2024-04-11,App Issue,Resolved,3
303120,100800,2024-02-08,Failed Transaction,Escalated,7
303121,101054,2024-03-22,Account Service,Resolved,2
303122,100144,2024-03-30,Failed Transaction,Open,15
303123,100820,2024-01-30,Failed Transaction,Open,15
303124,101950,2024-02-25,App Issue,Open,10
303125,101067,2024-04-30,Failed Transaction,Resolved,7
303126,100699,2024-03-26,App Issue,Open,4
303127,100936,2024-03-19,Fraud Concern,Escalated,4
303128,101913,2024-02-22,Refund Delay,Resolved,10
303129,100268,2024-03-01,Failed Transaction,Resolved,3
303130,100884,2024-02-09,Fraud Concern,Resolved,1
303131,100900,2024-04-11,Failed Transaction,Escalated,10
303132,101512,2024-02-09,Failed Transaction,Resolved,4
303133,101026,2024-02-21,App Issue,Resolved,7
303134,101380,2024-02-16,App Issue,Resolved,5
303135,100407,2024-04-07,Failed Transaction,Resolved,15
303136,100087,2024-04-10,Account Service,Resolved,3
303137,101192,2024-05-01,Account Service,Escalated,1
303138,100171,2024-01-26,Failed Transaction,Resolved,15
303139,101907,2024-03-19,App Issue,Resolved,7
303140,100922,2024-03-28,Refund Delay,Resolved,10
303141,100210,2024-02-04,Failed Transaction,Resolved,1
303142,101451,2024-03-22,Refund Delay,Resolved,2
303143,100196,2024-02-08,Account Service,Resolved,5
303144,101664,2024-04-19,App Issue,Resolved,5
303145,101647,2024-02-02,Failed Transaction,Resolved,3
303146,100188,2024-03-07,Failed Transaction,Resolved,2
303147,100793,2024-01-08,Fraud Concern,Open,2
303148,100125,2024-05-02,Refund Delay,Open,10
303149,100030,2024-01-14,Account Service,Resolved,2
303150,101589,2024-04-28,Refund Delay,Resolved,7
303151,101948,2024-03-11,Account Service,Resolved,10
303152,100210,2024-01-15,App Issue,Resolved,5
303153,100368,2024-01-03,Refund Delay,Resolved,15
303154,101749,2024-01-07,Account Service,Open,3
303155,101093,2024-03-06,Refund Delay,Resolved,7
303156,101488,2024-03-31,Failed Transaction,Resolved,15
303157,100397,2024-04-15,App Issue,Resolved,10
303158,101558,2024-03-28,Fraud Concern,Open,1
303159,100001,2024-02-05,Fraud Concern,Resolved,10
303160,100663,2024-01-24,App Issue,Resolved,4
303161,100173,2024-04-25,App Issue,Open,1
303162,101899,2024-02-17,App Issue,Resolved,1
303163,101033,2024-02-02,Failed Transaction,Open,3
303164,101550,2024-02-09,Failed Transaction,Resolved,10
303165,100727,2024-03-23,App Issue,Resolved,4
303166,101934,2024-04-09,App Issue,Resolved,10
303167,101435,2024-03-12,Failed Transaction,Resolved,4
303168,101193,2024-01-07,Account Service,Resolved,4
303169,100874,2024-04-27,Account Service,Resolved,1
303170,100238,2024-02-10,Failed Transaction,Resolved,4
303171,100348,2024-03-17,App Issue,Resolved,2
303172,100918,2024-03-24,Failed Transaction,Open,4
303173,100470,2024-03-19,Failed Transaction,Escalated,10
303174,100224,2024-02-04,Failed Transaction,Resolved,4
303175,101718,2024-04-11,Account Service,Resolved,7
303176,100044,2024-04-24,Failed Transaction,Escalated,1
303177,101249,2024-01-22,Failed Transaction,Resolved,7
303178,101329,2024-02-24,App Issue,Resolved,3
303179,100954,2024-03-20,Refund Delay,Resolved,15
303180,100080,2024-02-02,Failed Transaction,Resolved,10
303181,101481,2024-03-05,Refund Delay,Resolved,3
303182,101662,2024-01-21,Refund Delay,Resolved,2
303183,100130,2024-03-08,Failed Transaction,Resolved,1
303184,101388,2024-03-31,Failed Transaction,Resolved,2
303185,100965,2024-02-03,App Issue,Resolved,15
303186,100646,2024-04-24,Refund Delay,Open,5
303187,101365,2024-01-27,Account Service,Resolved,15
303188,100008,2024-02-14,Failed Transaction,Resolved,4
303189,100807,2024-02-08,Fraud Concern,Resolved,3
303190,100314,2024-03-11,Refund Delay,Open,7
303191,101245,2024-04-05,Account Service,Open,3
303192,101013,2024-03-21,Fraud Concern,Resolved,15
303193,100551,2024-03-29,Account Service,Open,4
303194,101028,2024-01-11,App Issue,Resolved,10
303195,100142,2024-03-18,Failed Transaction,Resolved,3
303196,101060,2024-03-15,Failed Transaction,Resolved,10
303197,101494,2024-03-06,Refund Delay,Resolved,7
303198,101793,2024-03-02,App Issue,Resolved,7
303199,100181,2024-01-13,Fraud Concern,Resolved,4
303200,100285,2024-02-04,App Issue,Open,1
