transaction_id,account_id,transaction_date,transaction_type,channel,amount,transaction_status,merchant_category,fraud_flag
911892,502348,2024-04-25,UPI,ATM,416.91,Success,Utilities,0
911893,501324,2024-02-25,IMPS,Mobile App,2260.37,Success,Restaurants,0
911894,500236,2024-01-24,Bill Payment,Mobile App,3325.66,Success,Education,0
911895,502297,2024-01-20,Card,Internet Banking,442.03,Failed,Restaurants,0
911896,500945,2024-03-07,NEFT,Mobile App,29708.11,Success,Utilities,0
911897,500725,2024-01-08,Card,UPI Partner,4477.03,Success,Electronics,0
911898,501066,2024-04-10,UPI,Internet Banking,956.18,Success,Education,0
911899,501432,2024-04-28,ATM,ATM,4568.01,Success,Education,0
911900,501637,2024-03-06,IMPS,ATM,6640.75,Success,Groceries,0
911901,501030,2024-03-27,UPI,Mobile App,758.34,Success,Groceries,0
911902,501756,2024-01-08,IMPS,UPI Partner,1397.82,Success,Fuel,0
911903,501926,2024-02-24,Card,UPI Partner,2220.16,Success,Utilities,0
911904,500748,2024-04-18,UPI,UPI Partner,1655.24,Success,Electronics,0
911905,501575,2024-02-18,UPI,Branch,644.84,Success,Education,0
911906,501379,2024-02-11,UPI,Mobile App,2030.67,Success,Utilities,0
911907,501772,2024-01-29,ATM,ATM,7292.4,Success,Fuel,0
911908,502163,2024-02-28,ATM,Internet Banking,5237.73,Success,Restaurants,0
911909,500259,2024-02-05,UPI,UPI Partner,1040.19,Success,Education,0
911910,500763,2024-03-04,UPI,Mobile App,605.83,Success,Restaurants,0
911911,501177,2024-03-20,UPI,Mobile App,2952.47,Success,Electronics,0
911912,500607,2024-03-02,UPI,Branch,637.56,Success,Restaurants,0
911913,500954,2024-03-26,UPI,Mobile App,892.12,Success,Travel,0
911914,500964,2024-04-24,IMPS,Mobile App,8468.43,Success,Electronics,0
911915,500226,2024-03-20,UPI,Internet Banking,1278.35,Success,Electronics,0
911916,502249,2024-02-15,UPI,Mobile App,2199.55,Success,Restaurants,0
911917,500677,2024-01-17,UPI,ATM,377.04,Reversed,Restaurants,0
911918,502305,2024-03-21,ATM,UPI Partner,29754.95,Success,Groceries,0
911919,501846,2024-02-18,Card,Internet Banking,3335.44,Success,Education,0
911920,501676,2024-03-27,UPI,Mobile App,1055.81,Success,Travel,0
911921,500811,2024-03-26,UPI,Mobile App,348.59,Failed,Electronics,0
911922,500393,2024-02-20,IMPS,Branch,22449.15,Success,Travel,0
911923,500626,2024-01-21,UPI,UPI Partner,530.23,Success,Groceries,0
911924,501517,2024-01-10,Card,Mobile App,2722.56,Success,Travel,0
911925,500172,2024-02-18,UPI,ATM,1962.04,Success,Travel,0
911926,501338,2024-01-10,Bill Payment,Mobile App,347.56,Success,Fuel,0
911927,501205,2024-04-29,UPI,Internet Banking,776.13,Success,Education,0
911928,502006,2024-03-16,IMPS,Branch,2831.52,Success,Education,0
911929,501142,2024-04-17,ATM,Internet Banking,3248.12,Success,Utilities,0
911930,501182,2024-04-26,Card,ATM,577.2,Success,Restaurants,0
911931,500791,2024-04-20,NEFT,Mobile App,7419.55,Success,Education,0
911932,500930,2024-03-12,UPI,Internet Banking,951.21,Success,Travel,0
911933,501520,2024-02-27,Bill Payment,Branch,2720.88,Success,Groceries,0
911934,500288,2024-02-26,Card,Internet Banking,1016.18,Success,Education,0
911935,502110,2024-01-01,UPI,Internet Banking,350.51,Success,Groceries,0
911936,501136,2024-02-28,UPI,Mobile App,2370.2,Success,Electronics,0
911937,502157,2024-04-03,IMPS,Internet Banking,4519.05,Success,Restaurants,0
911938,501601,2024-02-13,UPI,UPI Partner,170.23,Success,Travel,0
911939,501184,2024-01-27,UPI,Internet Banking,175.62,Success,Fuel,0
911940,501160,2024-04-09,ATM,Mobile App,5539.16,Success,Utilities,0
911941,502071,2024-02-19,UPI,Internet Banking,222.88,Success,Healthcare,0
911942,502039,2024-01-10,IMPS,Mobile App,6500.52,Reversed,Education,0
911943,501782,2024-02-13,Card,Mobile App,311.72,Success,Healthcare,0
911944,500995,2024-01-20,Card,Mobile App,843.74,Success,Restaurants,0
911945,501931,2024-02-01,Bill Payment,ATM,4990.78,Success,Utilities,0
911946,500145,2024-02-28,UPI,Mobile App,6694.41,Failed,Travel,0
911947,502215,2024-03-28,ATM,Mobile App,15400.52,Success,Utilities,0
911948,500002,2024-04-20,UPI,Internet Banking,8691.57,Success,Restaurants,0
911949,502234,2024-03-22,NEFT,Mobile App,31784.93,Failed,Healthcare,0
911950,501600,2024-03-29,UPI,Internet Banking,2024.13,Success,Electronics,0
911951,502109,2024-01-09,UPI,Mobile App,2216.11,Success,Fuel,0
911952,500325,2024-02-29,UPI,Mobile App,1432.67,Success,Utilities,0
911953,500565,2024-04-04,ATM,Mobile App,1154.15,Success,Electronics,0
911954,501361,2024-04-18,ATM,Internet Banking,1918.75,Success,Utilities,0
911955,500027,2024-04-23,Card,UPI Partner,2086.95,Success,Restaurants,0
911956,501318,2024-03-12,UPI,ATM,429.59,Success,Fuel,0
911957,502337,2024-03-30,Bill Payment,Mobile App,898.11,Success,Electronics,0
911958,500259,2024-02-15,Card,UPI Partner,374.1,Success,Electronics,0
911959,500298,2024-02-26,IMPS,UPI Partner,8048.59,Success,Travel,0
911960,501319,2024-02-21,IMPS,Internet Banking,5569.74,Success,Groceries,0
911961,501885,2024-04-24,ATM,UPI Partner,7067.77,Success,Electronics,0
911962,502358,2024-03-29,NEFT,UPI Partner,13093.01,Success,Travel,0
911963,501865,2024-04-07,IMPS,Branch,10860.28,Success,Utilities,0
911964,500780,2024-04-10,Card,Mobile App,1434.6,Success,Electronics,0
911965,501315,2024-01-04,ATM,Mobile App,3505.09,Success,Groceries,0
911966,500268,2024-03-07,UPI,Branch,3276.68,Success,Fuel,0
911967,502002,2024-04-17,Card,Mobile App,3797.14,Success,Healthcare,0
911968,500083,2024-01-12,IMPS,Mobile App,10908.45,Success,Electronics,0
911969,500548,2024-04-09,Bill Payment,UPI Partner,1797.23,Reversed,Groceries,0
911970,500001,2024-01-31,NEFT,Mobile App,20875.77,Success,Travel,0
911971,500531,2024-02-05,UPI,Mobile App,1984.63,Success,Utilities,0
911972,501098,2024-03-18,ATM,ATM,1152.19,Success,Electronics,0
911973,502016,2024-03-26,UPI,Mobile App,1581.53,Success,Education,0
911974,500297,2024-03-06,UPI,Mobile App,311.51,Success,Healthcare,0
911975,501673,2024-02-23,UPI,Mobile App,725.57,Success,Electronics,0
911976,501331,2024-01-07,UPI,ATM,367.24,Success,Education,0
911977,500421,2024-04-03,IMPS,Branch,8272.68,Success,Healthcare,0
911978,500401,2024-03-27,UPI,Mobile App,1314.2,Success,Education,0
911979,500830,2024-04-20,IMPS,Mobile App,5530.02,Success,Education,0
911980,500311,2024-03-18,ATM,Mobile App,1803.03,Success,Fuel,0
911981,500081,2024-04-28,Card,Mobile App,693.05,Success,Fuel,0
911982,501373,2024-04-06,UPI,Mobile App,1195.58,Success,Fuel,0
911983,500444,2024-01-03,NEFT,Mobile App,8189.6,Success,Education,0
911984,501182,2024-04-11,Bill Payment,Internet Banking,1667.37,Success,Groceries,0
911985,500930,2024-04-23,UPI,Mobile App,5286.43,Success,Electronics,0
911986,500756,2024-01-27,IMPS,Mobile App,2129.08,Success,Restaurants,0
911987,500234,2024-04-20,UPI,Mobile App,1301.22,Success,Travel,0
911988,501157,2024-02-22,UPI,ATM,3259.7,Success,Fuel,0
911989,500911,2024-03-07,UPI,UPI Partner,467.4,Success,Electronics,0
911990,501550,2024-03-31,Card,Mobile App,5259.13,Success,Utilities,0
911991,500656,2024-03-06,Card,Mobile App,1616.24,Success,Electronics,0
911992,501842,2024-03-10,IMPS,Mobile App,2133.85,Success,Restaurants,0
911993,502190,2024-03-12,UPI,Internet Banking,268.97,Success,Groceries,0
911994,500798,2024-02-27,NEFT,Internet Banking,50519.84,Success,Groceries,0
911995,500696,2024-01-03,Bill Payment,Mobile App,5295.89,Success,Healthcare,0
911996,501904,2024-03-02,ATM,Mobile App,5036.69,Failed,Travel,0
911997,502112,2024-01-11,UPI,Mobile App,3399.86,Success,Electronics,0
911998,500580,2024-04-12,ATM,ATM,2675.27,Success,Healthcare,0
911999,501368,2024-03-28,UPI,UPI Partner,830.88,Success,Fuel,0
912000,500765,2024-03-06,IMPS,Internet Banking,22269.55,Success,Restaurants,0
912001,501712,2024-01-20,NEFT,Mobile App,11722.86,Success,Utilities,0
912002,500348,2024-01-16,Bill Payment,Mobile App,5019.42,Success,Travel,0
912003,501184,2024-02-11,Card,Mobile App,693.93,Success,Healthcare,0
912004,500694,2024-03-26,ATM,UPI Partner,9914.74,Failed,Travel,0
912005,501614,2024-02-27,NEFT,UPI Partner,12239.28,Failed,Healthcare,0
912006,501172,2024-01-26,Card,Internet Banking,332.35,Success,Travel,0
912007,501533,2024-03-11,UPI,Internet Banking,2370.44,Success,Restaurants,0
912008,500581,2024-01-06,ATM,Mobile App,4815.1,Success,Electronics,0
912009,501941,2024-02-29,IMPS,Mobile App,31543.51,Success,Healthcare,0
912010,502332,2024-02-13,ATM,Mobile App,1173.76,Success,Utilities,0
912011,501723,2024-03-15,UPI,Internet Banking,665.91,Failed,Restaurants,0
912012,500002,2024-04-07,UPI,Mobile App,2188.03,Success,Electronics,0
912013,500155,2024-01-17,UPI,Mobile App,1033.45,Success,Fuel,0
912014,500787,2024-03-01,UPI,Mobile App,238.0,Success,Electronics,0
912015,500861,2024-04-06,Card,Internet Banking,1665.88,Success,Restaurants,0
912016,500824,2024-04-15,Bill Payment,Internet Banking,2893.82,Success,Groceries,0
912017,500280,2024-03-13,Card,Mobile App,869.53,Success,Education,0
912018,502033,2024-02-11,UPI,Mobile App,630.53,Success,Groceries,0
912019,501140,2024-04-25,Card,Mobile App,2545.74,Success,Electronics,0
912020,500127,2024-03-23,Bill Payment,Internet Banking,1536.78,Success,Healthcare,0
912021,500750,2024-04-15,ATM,ATM,2394.3,Success,Healthcare,0
912022,501294,2024-01-01,UPI,Mobile App,1578.78,Success,Fuel,0
912023,500577,2024-02-04,IMPS,Internet Banking,10646.4,Success,Healthcare,0
912024,500933,2024-03-31,IMPS,Mobile App,6835.99,Success,Groceries,0
912025,501741,2024-01-06,Card,Internet Banking,3424.76,Success,Travel,0
912026,501850,2024-02-18,ATM,Mobile App,3550.84,Success,Fuel,0
912027,501453,2024-02-11,UPI,Internet Banking,2104.36,Success,Restaurants,0
912028,500297,2024-03-06,ATM,Mobile App,8037.33,Success,Electronics,0
912029,500262,2024-01-14,NEFT,Mobile App,26341.93,Success,Utilities,0
912030,500916,2024-01-19,UPI,Mobile App,632.6,Success,Electronics,0
912031,500888,2024-04-01,UPI,ATM,434.7,Success,Electronics,0
912032,500499,2024-04-21,UPI,Mobile App,1166.47,Success,Utilities,0
912033,502124,2024-04-13,ATM,Branch,5669.41,Success,Healthcare,0
912034,500810,2024-04-17,NEFT,Branch,11769.55,Success,Fuel,0
912035,501969,2024-01-28,Card,Mobile App,433.89,Success,Restaurants,0
912036,501220,2024-04-23,IMPS,ATM,4354.91,Success,Utilities,0
912037,500130,2024-01-28,ATM,Internet Banking,2842.27,Success,Groceries,0
912038,501730,2024-02-13,ATM,Mobile App,6698.47,Success,Restaurants,0
912039,501461,2024-01-24,UPI,Mobile App,903.58,Success,Fuel,0
912040,501856,2024-01-17,UPI,Mobile App,737.82,Success,Utilities,0
912041,500700,2024-01-21,IMPS,ATM,2481.72,Success,Restaurants,0
912042,501522,2024-04-07,IMPS,Mobile App,5845.56,Success,Fuel,0
912043,502228,2024-01-26,Card,Mobile App,4808.79,Success,Fuel,0
912044,501646,2024-01-28,NEFT,Mobile App,3096.84,Success,Healthcare,0
912045,500378,2024-03-13,UPI,Mobile App,1233.16,Success,Fuel,0
912046,502098,2024-01-18,UPI,UPI Partner,2140.56,Success,Healthcare,0
912047,501001,2024-04-14,Card,Mobile App,2407.9,Success,Utilities,0
912048,502019,2024-01-12,IMPS,Mobile App,1224.26,Success,Restaurants,0
912049,500298,2024-03-14,ATM,Mobile App,4558.07,Success,Utilities,0
912050,501696,2024-01-20,Card,Branch,9610.26,Success,Utilities,0
912051,502200,2024-04-12,Card,Mobile App,8369.78,Success,Groceries,0
912052,501366,2024-01-06,Card,Internet Banking,1847.59,Success,Electronics,0
912053,501631,2024-03-02,UPI,Mobile App,283.35,Success,Groceries,0
912054,501413,2024-02-01,Bill Payment,Mobile App,5070.02,Success,Healthcare,0
912055,501577,2024-02-29,NEFT,Internet Banking,3932.4,Success,Groceries,0
912056,501025,2024-04-27,UPI,Mobile App,2690.77,Success,Education,0
912057,500359,2024-01-18,NEFT,Branch,16751.06,Success,Education,0
912058,500005,2024-02-10,ATM,Mobile App,1415.55,Success,Groceries,0
912059,502276,2024-01-08,UPI,UPI Partner,750.38,Success,Groceries,0
912060,502008,2024-02-17,UPI,UPI Partner,5095.32,Success,Electronics,0
912061,502213,2024-02-28,UPI,ATM,1155.35,Success,Travel,0
912062,501664,2024-03-21,Card,Mobile App,8003.28,Success,Electronics,0
912063,500689,2024-03-27,Bill Payment,Mobile App,5481.08,Success,Education,0
912064,500441,2024-03-22,Bill Payment,Mobile App,928.13,Success,Groceries,0
912065,501309,2024-01-19,UPI,Branch,1114.74,Success,Travel,0
912066,500179,2024-02-11,Card,Mobile App,1093.43,Success,Fuel,0
912067,502332,2024-02-10,UPI,Mobile App,1036.46,Reversed,Education,0
912068,502084,2024-03-10,UPI,Mobile App,516.16,Success,Groceries,0
912069,500333,2024-02-16,Bill Payment,UPI Partner,3338.47,Success,Education,0
912070,501855,2024-03-25,UPI,UPI Partner,1143.67,Failed,Utilities,0
912071,501235,2024-01-24,UPI,UPI Partner,646.78,Success,Fuel,0
912072,501001,2024-01-13,Card,Mobile App,1002.14,Success,Healthcare,0
912073,500618,2024-02-23,UPI,Mobile App,817.45,Success,Travel,0
912074,501141,2024-02-28,UPI,ATM,1219.25,Success,Restaurants,0
912075,500015,2024-02-25,UPI,Mobile App,2279.21,Success,Education,0
912076,500406,2024-02-24,UPI,Internet Banking,4808.72,Success,Utilities,0
912077,502033,2024-04-20,Bill Payment,Internet Banking,2479.71,Success,Fuel,0
912078,501862,2024-01-13,UPI,UPI Partner,768.91,Success,Healthcare,0
912079,501643,2024-02-11,NEFT,Internet Banking,5065.43,Success,Groceries,0
912080,500712,2024-01-01,UPI,Mobile App,1835.29,Success,Electronics,0
912081,500869,2024-02-29,IMPS,ATM,2328.74,Success,Restaurants,0
912082,500817,2024-02-19,IMPS,ATM,874.65,Success,Travel,0
912083,500020,2024-02-18,Card,Mobile App,1846.17,Success,Electronics,0
912084,501580,2024-02-26,UPI,UPI Partner,302.98,Success,Utilities,0
912085,501319,2024-03-02,UPI,ATM,782.83,Failed,Education,0
912086,501668,2024-01-30,Card,Mobile App,6082.88,Success,Utilities,0
912087,501224,2024-04-14,Bill Payment,Internet Banking,4050.5,Success,Electronics,0
912088,501962,2024-04-26,UPI,Mobile App,948.08,Success,Restaurants,0
912089,501654,2024-04-16,Card,Mobile App,2337.06,Reversed,Fuel,0
912090,500571,2024-02-22,ATM,Mobile App,1703.78,Success,Education,0
912091,500373,2024-04-12,ATM,UPI Partner,5157.04,Failed,Healthcare,0
912092,500031,2024-02-09,NEFT,Internet Banking,19275.58,Success,Education,0
912093,501148,2024-02-16,ATM,Mobile App,4436.63,Success,Restaurants,0
912094,501974,2024-01-07,UPI,ATM,9536.4,Success,Fuel,0
912095,500738,2024-03-14,UPI,Mobile App,274.93,Success,Travel,0
912096,501793,2024-04-16,IMPS,Internet Banking,8590.6,Failed,Groceries,0
912097,500470,2024-03-01,UPI,ATM,2216.89,Success,Restaurants,0
912098,500376,2024-02-14,UPI,ATM,635.66,Success,Healthcare,0
912099,500395,2024-02-08,ATM,Mobile App,8314.13,Success,Travel,0
912100,501623,2024-03-31,Card,UPI Partner,1871.64,Reversed,Restaurants,0
912101,500684,2024-04-04,ATM,Mobile App,1774.12,Success,Utilities,0
912102,502093,2024-03-02,Card,Internet Banking,7156.87,Success,Restaurants,0
912103,502052,2024-01-29,ATM,Internet Banking,1488.08,Success,Education,0
912104,500213,2024-02-09,UPI,Mobile App,141.16,Success,Education,0
912105,500219,2024-04-19,UPI,UPI Partner,689.22,Success,Education,0
912106,502023,2024-04-20,UPI,Mobile App,1362.53,Success,Restaurants,0
912107,501091,2024-01-07,UPI,Mobile App,836.88,Success,Healthcare,0
912108,500604,2024-03-15,Card,UPI Partner,2813.1,Success,Education,0
912109,500877,2024-01-18,ATM,Internet Banking,2209.06,Success,Groceries,0
912110,501012,2024-03-28,ATM,ATM,7264.19,Success,Healthcare,0
912111,502218,2024-01-27,UPI,Mobile App,1082.78,Success,Education,0
912112,500914,2024-01-04,ATM,UPI Partner,1836.94,Success,Utilities,0
912113,502355,2024-04-24,ATM,Mobile App,5495.46,Success,Education,0
912114,500400,2024-04-07,IMPS,Mobile App,11985.21,Success,Groceries,0
912115,502189,2024-03-26,Card,Mobile App,2082.68,Success,Education,0
912116,500022,2024-02-19,UPI,ATM,1173.65,Success,Electronics,0
912117,501199,2024-02-16,UPI,UPI Partner,322.0,Success,Travel,0
912118,502270,2024-04-28,UPI,Mobile App,1380.1,Success,Utilities,0
912119,502035,2024-03-26,UPI,Internet Banking,431.88,Success,Restaurants,0
912120,501740,2024-04-17,Bill Payment,Mobile App,782.99,Success,Utilities,0
912121,502053,2024-03-20,Card,Mobile App,11204.34,Success,Healthcare,0
912122,500717,2024-01-05,IMPS,Mobile App,8211.77,Success,Electronics,0
912123,500054,2024-02-03,IMPS,Internet Banking,1293.3,Success,Restaurants,0
912124,501830,2024-01-02,Card,Mobile App,7785.48,Success,Restaurants,0
912125,500688,2024-03-05,IMPS,Mobile App,44729.75,Success,Utilities,0
912126,500592,2024-03-07,UPI,Branch,1116.73,Success,Electronics,0
912127,500455,2024-01-30,Bill Payment,Internet Banking,733.77,Reversed,Restaurants,0
912128,500417,2024-04-21,Card,Mobile App,3050.43,Success,Travel,0
912129,501230,2024-04-07,UPI,UPI Partner,3625.84,Failed,Fuel,0
912130,500923,2024-04-16,UPI,ATM,1059.52,Success,Healthcare,0
912131,501286,2024-01-11,UPI,Mobile App,471.44,Success,Travel,0
912132,500069,2024-02-20,UPI,Mobile App,1082.38,Success,Fuel,0
912133,501708,2024-04-25,Card,Mobile App,5886.03,Success,Electronics,0
912134,502016,2024-02-21,Card,Mobile App,3529.49,Failed,Electronics,0
912135,500248,2024-04-08,IMPS,ATM,902.62,Success,Education,0
912136,500892,2024-01-05,UPI,ATM,1422.66,Success,Restaurants,0
912137,500521,2024-01-27,Card,Mobile App,3088.19,Success,Restaurants,0
912138,501821,2024-02-23,ATM,Mobile App,2828.45,Success,Electronics,0
912139,501614,2024-03-05,UPI,Mobile App,3107.45,Reversed,Groceries,0
912140,502148,2024-03-17,Card,UPI Partner,1990.51,Success,Healthcare,0
912141,502271,2024-02-04,NEFT,Mobile App,10331.2,Success,Electronics,0
912142,501098,2024-02-22,UPI,Internet Banking,195.74,Success,Travel,0
912143,500366,2024-01-08,Bill Payment,Mobile App,1311.94,Success,Restaurants,0
912144,501125,2024-01-13,UPI,UPI Partner,576.05,Success,Healthcare,0
912145,500440,2024-02-27,UPI,Mobile App,67.05,Success,Travel,0
912146,502280,2024-01-07,Card,Mobile App,3038.22,Success,Fuel,0
912147,502149,2024-04-18,NEFT,Mobile App,1894.97,Success,Electronics,0
912148,501243,2024-01-04,ATM,Internet Banking,7095.07,Success,Healthcare,0
912149,501643,2024-03-26,UPI,Mobile App,309.82,Success,Restaurants,0
912150,502061,2024-04-18,IMPS,ATM,3992.86,Success,Restaurants,0
912151,501594,2024-04-01,ATM,Internet Banking,8487.38,Success,Restaurants,0
912152,501480,2024-01-17,UPI,Mobile App,2099.06,Success,Healthcare,0
912153,500820,2024-03-31,UPI,Mobile App,982.24,Success,Utilities,0
912154,500823,2024-04-24,UPI,Internet Banking,2435.01,Success,Groceries,0
912155,500550,2024-04-23,UPI,UPI Partner,2006.89,Success,Utilities,0
912156,501619,2024-03-11,Card,Mobile App,1454.17,Success,Education,0
912157,500494,2024-03-26,Card,Mobile App,3970.55,Success,Restaurants,0
912158,501155,2024-02-29,UPI,Branch,1160.91,Success,Restaurants,0
912159,501716,2024-01-02,ATM,Mobile App,787.01,Success,Restaurants,0
912160,501070,2024-04-25,UPI,Mobile App,537.84,Success,Utilities,0
912161,501021,2024-02-15,Card,Mobile App,5060.05,Success,Groceries,0
912162,500642,2024-01-02,Card,ATM,1566.86,Success,Education,0
912163,501037,2024-03-29,UPI,Mobile App,1355.66,Success,Restaurants,0
912164,501641,2024-03-18,Card,Mobile App,793.17,Success,Electronics,0
912165,500278,2024-04-21,Card,Internet Banking,2647.2,Success,Electronics,0
912166,500348,2024-01-04,ATM,Mobile App,276.12,Success,Healthcare,0
912167,501167,2024-01-04,Card,Mobile App,6740.42,Success,Fuel,0
912168,501326,2024-02-28,Card,Mobile App,2423.44,Success,Electronics,0
912169,500308,2024-04-21,ATM,Mobile App,1550.05,Success,Education,0
912170,502212,2024-02-21,NEFT,UPI Partner,34359.99,Success,Restaurants,0
912171,500648,2024-01-16,IMPS,Mobile App,10607.36,Success,Restaurants,0
912172,501115,2024-02-10,Bill Payment,ATM,10279.85,Success,Restaurants,0
912173,500777,2024-02-04,NEFT,Internet Banking,18104.75,Success,Electronics,0
912174,500321,2024-03-09,Card,Internet Banking,1288.67,Success,Healthcare,0
912175,501518,2024-04-03,ATM,Mobile App,1297.52,Reversed,Travel,0
912176,500237,2024-01-10,Card,Mobile App,1782.48,Success,Electronics,0
912177,501970,2024-01-16,IMPS,UPI Partner,6699.12,Success,Travel,0
912178,501058,2024-03-04,NEFT,UPI Partner,45067.87,Success,Utilities,0
912179,500928,2024-04-17,ATM,ATM,6156.1,Failed,Utilities,0
